IsAccepted,Publication,DeputyEditorGender,AssociateEditorGender,FirstAuthorGender,CorrespondingAuthorPrestige,CorrespondingAuthorGender,CorrespondingAuthorRegion,NumberOfAuthors,BORERating1,BORERating2,BOREConfidence1,BOREConfidence2,BOREExists1,BOREExists2,BOREGender1,BOREGender2,Evaluation1,Evaluation2,ReviewSentiment1,ReviewSentiment2,ReviewSentimentTrajectory1,ReviewSentimentTrajectory2,ReviewLength1,ReviewLength2,Topic100,Topic30,Topic10,ReviewExists1,ReviewExists2,ReviewerGender1,ReviewerGender2,ReviewerPrestige1,ReviewerPrestige2
0,Science Advances,M,M,W,[3-4],M,Null,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Above average,Average,-0.25,-0.5,UDF,DF,-0.25,-0.5,84,9,5,1,1,W,M,[1-2],[1-2]
0,Science,M,Null,W,[1-2],W,U.S.+Canada,[1-5],7.0,Null,3.0,Null,1.0,0.0,M,Null,Average,Excellent and exciting,-0.25,0.0,DFU,DF,-0.25,-0.75,94,20,6,1,1,M,W,[7-10],[3-4]
0,Science,W,Null,W,[5-6],W,Europe,[1-5],3.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,49,15,0,0,0,Null,Null,Null,Null
0,Science Advances,M,W,W,[5-6],M,Europe,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Above average,Too specialized,0.5,-1.25,UDF,DUD,0.5,-0.5,72,29,7,1,1,M,W,[5-6],[3-4]
0,Science Advances,W,Null,W,[3-4],M,Europe,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,46,26,2,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[5-6],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,56,14,5,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[7-10],W,Europe,10+,7.0,Null,5.0,Null,1.0,0.0,M,Null,Above average,Average,-1.0,-1.75,DFU,DFU,-0.25,-0.75,28,1,1,1,1,M,W,[3-4],[1-2]
0,Science Advances,M,Null,W,[5-6],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,98,9,8,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[3-4],M,Other,10+,4.0,Null,5.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,30,21,5,0,0,Null,Null,Null,Null
1,Science,W,Null,W,[3-4],M,U.S.+Canada,10+,8.0,Null,3.0,Null,1.0,0.0,W,Null,Above average,Average,1.75,0.25,DF,UDF,-1.0,-0.25,90,25,7,1,1,W,M,[5-6],[1-2]
0,Science,M,Null,M,Null,M,Null,[1-5],2.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,42,27,4,0,0,Null,Null,Null,Null
0,Science Advances,M,M,M,[7-10],M,Null,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,84,9,5,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],M,U.S.+Canada,[1-5],4.0,Null,2.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,23,10,9,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[7-10],M,Europe,10+,1.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,36,11,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[3-4],M,U.S.+Canada,[1-5],7.0,7.0,1.0,5.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,0,7,4,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[3-4],M,Europe,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,17,5,0,0,0,Null,Null,Null,Null
0,Science Advances,M,M,M,[7-10],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,37,4,5,0,0,Null,Null,Null,Null
0,Science Advances,M,M,W,Null,M,Europe,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,37,4,5,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[5-6],W,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85,20,6,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],M,U.S.+Canada,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,56,14,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,Europe,[6-9],6.0,Null,5.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,26,13,3,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,Null,M,Europe,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,19,8,9,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[3-4],M,Europe,10+,6.0,Null,3.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,62,29,7,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[3-4],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35,12,1,0,0,Null,Null,Null,Null
0,Science,W,Null,W,Null,W,U.S.+Canada,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,49,15,0,0,0,Null,Null,Null,Null
1,Science Advances,M,M,M,[3-4],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Average,Excellent and exciting,-0.75,0.75,DFU,DUDF,1.25,-1.0,27,26,5,1,1,M,W,[7-10],[5-6]
0,Science Advances,M,Null,W,[7-10],M,Other,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,74,11,7,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[7-10],M,Europe,10+,5.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,31,27,7,0,0,Null,Null,Null,Null
0,Science Advances,W,M,M,[5-6],M,Other,10+,Null,Null,Null,Null,Null,Null,Null,Null,Above average,Average,-1.0,0.5,DF,DFU,-0.25,1.5,36,18,7,1,1,W,W,[1-2],[3-4]
0,Science,W,Null,M,[1-2],M,U.S.+Canada,[6-9],5.0,5.0,3.0,2.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,12,8,9,0,0,Null,Null,Null,Null
0,Science Advances,W,W,W,[1-2],W,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87,8,9,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],W,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,21,25,3,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,Null,M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,34,3,2,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,W,[5-6],W,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,46,8,9,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,W,[1-2],W,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,26,24,3,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,Null,W,Other,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,48,23,4,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[5-6],W,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83,0,2,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],M,U.S.+Canada,[1-5],8.0,Null,3.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,24,19,4,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,U.S.+Canada,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30,21,5,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[3-4],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,97,12,8,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[1-2],M,U.S.+Canada,[6-9],7.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,79,22,7,0,0,Null,Null,Null,Null
0,Science Advances,M,W,M,[1-2],M,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Mediocre or poor,Mediocre or poor,-2.75,-1.5,DUD,DF,1.0,-1.0,96,29,8,1,1,M,M,[7-10],[7-10]
0,Science Advances,M,Null,M,[3-4],W,Other,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20,15,0,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,U.S.+Canada,[6-9],7.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,7,16,4,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Europe,10+,7.0,7.0,2.0,3.0,1.0,1.0,W,M,Null,Null,Null,Null,Null,Null,Null,Null,43,21,5,0,0,Null,Null,Null,Null
0,Science Advances,M,M,W,[3-4],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,13,28,8,0,0,Null,Null,Null,Null
1,Science,W,Null,M,[1-2],M,U.S.+Canada,10+,10.0,Null,5.0,Null,1.0,0.0,M,Null,Above average,Excellent and exciting,-0.25,1.0,UDF,DU,-0.75,-1.0,28,1,1,1,1,M,M,[3-4],[3-4]
0,Science,M,Null,M,[5-6],W,Other,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,98,28,8,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[7-10],M,China,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,39,5,0,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[7-10],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67,29,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[3-4],M,Null,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,33,14,6,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,Null,10+,8.0,7.0,4.0,5.0,1.0,1.0,M,W,Null,Null,Null,Null,Null,Null,Null,Null,62,2,2,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[1-2],M,U.S.+Canada,[6-9],7.0,Null,3.0,Null,1.0,0.0,M,Null,Mediocre or poor,Excellent and exciting,-2.25,1.5,DFU,DF,1.0,-0.25,62,2,7,1,1,M,W,[1-2],[3-4]
0,Science Advances,M,Null,M,[3-4],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73,7,6,0,0,Null,Null,Null,Null
0,Science Advances,W,W,W,[1-2],M,Europe,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,59,18,7,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[7-10],M,China,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,90,11,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[3-4],M,Other,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,84,21,5,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,Europe,[1-5],3.0,7.0,5.0,4.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,53,10,9,0,0,Null,Null,Null,Null
0,Science,M,Null,W,Null,W,Null,10+,4.0,Null,5.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,83,24,2,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,W,[5-6],M,Null,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4,24,9,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[1-2],M,U.S.+Canada,[6-9],7.0,7.0,4.0,4.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,45,10,9,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[5-6],M,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,60,24,9,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[1-2],M,U.S.+Canada,[6-9],8.0,3.0,5.0,3.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,49,8,9,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[5-6],M,Other,10+,3.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,35,12,1,0,0,Null,Null,Null,Null
1,Science Advances,M,Null,M,[7-10],M,Europe,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Above average,Excellent and exciting,0.5,1.0,UD,UDF,1.0,0.0,70,15,0,1,1,M,M,[5-6],[7-10]
1,Science Advances,M,M,M,[5-6],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Mediocre or poor,Excellent and exciting,-0.5,0.5,DUD,UDF,0.0,-0.75,37,4,5,1,1,M,M,[5-6],[5-6]
0,Science,W,Null,M,[7-10],M,U.S.+Canada,[1-5],8.0,5.0,5.0,3.0,1.0,1.0,M,M,Mediocre or poor,Mediocre or poor,-1.25,-0.5,DUD,DF,-0.25,-0.25,34,3,2,1,1,M,M,[1-2],[7-10]
0,Science Advances,M,W,M,[5-6],W,Other,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,27,9,5,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],M,Null,[1-5],5.0,Null,5.0,Null,1.0,0.0,W,Null,Excellent and exciting,Mediocre or poor,0.0,-1.25,DFU,DFU,0.0,0.5,96,27,6,1,1,M,W,[5-6],[3-4]
0,Science Advances,M,W,M,[1-2],M,U.S.+Canada,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30,21,5,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[3-4],M,U.S.+Canada,[6-9],7.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,53,10,9,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,China,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40,20,6,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],M,Other,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,22,24,2,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,U.S.+Canada,[1-5],9.0,Null,5.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,6,13,3,0,0,Null,Null,Null,Null
0,Science Advances,W,M,M,[7-10],M,China,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64,9,5,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[5-6],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79,4,2,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[5-6],M,Europe,[1-5],7.0,7.0,2.0,4.0,1.0,1.0,M,W,Too specialized,Above average,-2.0,-0.25,UD,DF,-1.25,0.5,39,5,7,1,1,M,M,[5-6],[3-4]
0,Science Advances,M,Null,W,[7-10],M,Other,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,21,5,0,0,Null,Null,Null,Null
0,Science Advances,W,W,M,[5-6],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,84,9,5,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[7-10],W,China,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,19,11,7,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[1-2],M,U.S.+Canada,10+,Null,Null,Null,Null,Null,Null,Null,Null,Excellent and exciting,Excellent and exciting,0.5,-0.5,DF,UDF,-0.5,0.0,54,24,2,1,1,M,M,[5-6],[1-2]
0,Science,M,Null,W,[7-10],W,Europe,10+,3.0,Null,3.0,Null,1.0,0.0,M,Null,Average,Average,-1.5,0.0,F,DF,0.25,-0.5,7,16,4,1,1,M,M,[7-10],Null
0,Science Advances,M,Null,W,[5-6],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,6,8,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[5-6],M,Europe,[6-9],6.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,91,15,0,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,Null,[6-9],2.0,3.0,5.0,4.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,87,8,9,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[5-6],M,Other,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0,16,4,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[3-4],M,China,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,41,28,8,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[3-4],M,Null,[1-5],7.0,3.0,2.0,5.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,80,3,2,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[1-2],M,U.S.+Canada,[1-5],7.0,Null,2.0,Null,1.0,0.0,M,Null,Average,Excellent and exciting,-0.5,0.5,UD,UF,0.0,-0.75,20,29,0,1,1,M,M,[7-10],[5-6]
0,Science,M,Null,M,[7-10],M,Europe,[1-5],4.0,Null,2.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,61,22,1,0,0,Null,Null,Null,Null
0,Science,M,Null,W,Null,W,Other,[1-5],5.0,Null,3.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,0,7,6,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[3-4],M,Other,[1-5],7.0,8.0,3.0,5.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,88,13,3,0,0,Null,Null,Null,Null
1,Science,M,Null,W,[3-4],W,China,10+,7.0,Null,4.0,Null,1.0,0.0,W,Null,Excellent and exciting,Mediocre or poor,-0.5,-1.25,UDF,UDF,0.0,2.75,94,20,6,1,1,M,M,[1-2],[7-10]
0,Science,W,Null,M,Null,M,Other,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85,20,6,0,0,Null,Null,Null,Null
1,Science,W,Null,M,[5-6],M,Europe,10+,8.0,Null,4.0,Null,1.0,0.0,M,Null,Excellent and exciting,Excellent and exciting,1.5,-0.25,U,F,-0.25,0.25,5,29,7,1,1,M,M,[1-2],[3-4]
0,Science,M,Null,M,[7-10],M,U.S.+Canada,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69,19,6,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],M,China,[1-5],4.0,6.0,3.0,5.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,14,12,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],M,U.S.+Canada,[1-5],4.0,8.0,3.0,4.0,1.0,1.0,M,W,Null,Null,Null,Null,Null,Null,Null,Null,96,29,7,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[7-10],M,U.S.+Canada,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64,1,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,98,28,8,0,0,Null,Null,Null,Null
0,Science Advances,M,M,M,[7-10],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Above average,Mediocre or poor,-1.0,0.75,DFU,DUD,0.0,0.5,1,26,2,1,1,M,M,[3-4],Null
0,Science Advances,M,Null,M,[7-10],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64,12,8,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,W,Null,[6-9],2.0,Null,5.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,84,9,5,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[7-10],W,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79,2,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Other,[1-5],7.0,Null,2.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,44,19,6,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[5-6],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25,14,5,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[5-6],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,56,14,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Other,[1-5],6.0,Null,3.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,78,8,9,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[1-2],W,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35,12,1,0,0,Null,Null,Null,Null
1,Science Advances,M,Null,W,[3-4],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Excellent and exciting,Mediocre or poor,1.5,-1.25,DF,DFU,-0.75,-0.75,41,28,8,1,1,M,W,[5-6],[3-4]
0,Science,W,Null,W,[3-4],M,U.S.+Canada,[1-5],3.0,5.0,4.0,3.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,86,2,2,0,0,Null,Null,Null,Null
0,Science,W,Null,M,Null,M,Europe,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25,4,5,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[7-10],W,China,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,44,19,6,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],M,China,[1-5],3.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,10,2,2,0,0,Null,Null,Null,Null
0,Science,W,Null,M,Null,M,Other,[1-5],2.0,Null,5.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,17,5,0,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[7-10],W,Other,10+,5.0,2.0,2.0,3.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,35,1,1,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[1-2],M,Europe,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87,13,9,0,0,Null,Null,Null,Null
1,Science Advances,M,Null,M,[3-4],M,U.S.+Canada,10+,Null,Null,Null,Null,Null,Null,Null,Null,Excellent and exciting,Above average,0.25,1.0,UD,U,0.0,0.25,25,29,6,1,1,M,M,[5-6],[5-6]
0,Science,M,Null,M,Null,M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85,13,3,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[7-10],M,Other,[1-5],6.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,36,18,7,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[5-6],M,Other,[6-9],3.0,5.0,5.0,3.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,72,18,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,Null,[6-9],4.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,45,10,9,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[5-6],W,Other,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,76,11,2,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,14,17,5,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[3-4],M,Europe,[6-9],6.0,7.0,4.0,2.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,12,8,9,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],M,China,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,28,8,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[7-10],W,U.S.+Canada,[6-9],4.0,Null,3.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,39,5,7,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[1-2],M,Null,10+,7.0,Null,3.0,Null,1.0,0.0,M,Null,Above average,Average,0.75,-0.25,DFU,UD,0.5,0.25,74,0,7,1,1,W,W,[7-10],[1-2]
0,Science Advances,M,M,W,[3-4],M,Europe,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Average,Above average,-1.0,1.75,DF,U,0.5,-1.0,13,4,2,1,1,M,M,[3-4],Null
0,Science Advances,M,M,M,[1-2],M,U.S.+Canada,10+,Null,Null,Null,Null,Null,Null,Null,Null,Average,Above average,0.25,0.25,DUD,DFU,1.5,0.5,47,19,4,1,1,M,M,[7-10],[5-6]
0,Science,M,Null,W,Null,W,Null,10+,5.0,Null,3.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,94,20,6,0,0,Null,Null,Null,Null
